block_time,score,block_hash
25.11,81.9,000000000000000000049d15334530e5d59c426d9d6071df7da99fcd09b00b3c
2.88,61.199997,0000000000000000000071e987523626faf9b5f212ad2f1cac9ac93023c9ca5f
12.0,85.5,00000000000000000003b7f73a88482424c1be37d054252a94bfd561040731c0
23.34,98.6,00000000000000000003160fa223c7dd3d850d1923c565e2cf68d39e0d38207d
3.46,66.7,00000000000000000000c7e31ea9ae76527347f0cf590b4c1b6c59f107bb0e5d
13.67,96.200005,00000000000000000000101c56428bcc51c31891efdb160d39ba440a0fca9f72
32.17,91.0,00000000000000000003ed76f7d0218303eded84a4b88bd251346f3b5f637984
5.44,17.9,00000000000000000003553bea841d916c0351ffaf87122a5247a745056ace5b
11.82,92.2,000000000000000000031c167f40b8130f81ceaa25b5120112c49df9bad02ea2
6.28,56.5,00000000000000000002feb1ca7118132bdeea5f194c50c92be70746a48e9f32
4.29,51.899998,0000000000000000000267251c743487e421adec4f9e68f5ca070292e582d82c
10.96,71.5,00000000000000000002d198d7b945e8874001739cd9f2e2e5d74567d3d8eddd
9.55,76.700005,00000000000000000003cab9cd81272bf3299cdfaf1258aa6f83ff4c470cd78c
5.63,52.2,00000000000000000000dee190cc357669727913a80b8bfd6f9e1d3807976a41
12.7,88.8,000000000000000000011e890f733a02755f2a382be15f6b2eb9ec5a9614d32e
20.2,83.700005,00000000000000000000eab68417332bf6065807196e30335e9aadf213637aa1
20.0,83.600006,00000000000000000002d9954d7f0975864e6996527a9736b7ca6199c1e88f6f
12.19,97.5,00000000000000000000957b1b0a03e0c25d5821a3f11a57f8bf928a7c45e702
7.02,50.0,000000000000000000014a8401aad4a23f5a0e90ce8886535417d49c860a5b7f
28.83,90.6,0000000000000000000378d520a17c294b014670d40f0b40346c73e6882febdf
2.11,8.5,00000000000000000000b5e5d57807a3b4f3c731762b12b446c7b16ae14ac56a
12.52,69.3,0000000000000000000418f87ec0b40fb46b9d24f3c1d9624d801b8acb254a5a
32.53,92.7,000000000000000000032910800dac8b65fa4a02dc17a755fabde31a1f94bc64
3.56,99.9,00000000000000000002ab32e5cb235254bf5e42fe605c777af972aa5e5ad927
7.22,82.8,000000000000000000013ef75d93069d0bb86b548c15c2b9474cca9565645c3b
5.98,33.399998,000000000000000000026e1604dc6510d89b266572e691230561069d7ec7b406
8.16,64.3,00000000000000000001d3997da9eda80d00a8bac3e55efd24c7f80ada4efba7
7.15,99.1,000000000000000000019f4b8056489c9da7ec766fec53246ffe250ff6a826f0
5.02,13.3,000000000000000000022628fbaf29607bdfb1789b524bb23fea051ef040c2fa
3.46,17.0,000000000000000000041fa335ff8aa8c5df40e83a03db45dbda62520e2b0b57
3.43,68.4,000000000000000000040f23b332194c7fad287211d49b828cf007d558dd1f93
9.67,91.1,00000000000000000001548f5ad6b10e59092e24b67bce23bb35b4adea5f97ed
15.31,85.299995,00000000000000000000662f4635ee88019347b646eec2361fd0ba78250a3f1f
6.34,58.0,000000000000000000030e3297c1e72f1da63fff0c66a666a4349403ae8c1607
14.93,80.6,0000000000000000000406756b7845d9851ceba77022b65320c05dca333ee929
3.05,79.799995,00000000000000000002091ab28d18c19fa35557d4ca5c672b8b900d74e938f3
4.65,42.399998,00000000000000000004aeed203c5474c89662821734b01e6ff9168e85564039
3.77,29.499998,00000000000000000003ed2a039ef49252770f9a31410a247a319a486f1055df
17.15,72.399994,00000000000000000001d8f64d269a620e4c1449a56abd6578e7cfa5d9769411
1.73,77.9,000000000000000000019cc7675b84b4ab15b496a61999d01a9047a841aeeb30
18.73,81.9,0000000000000000000485993e37cd61641cbba93a61793301bff095728b02ff
1.08,73.4,0000000000000000000463b9e8522b69e049b0356480d93cfef203a283c85a60
11.9,98.5,00000000000000000001b01b6b2993a39b7423cca2d3da2fda0ac6ddd4ced256
25.3,84.3,00000000000000000004a414ee3d686e25811c38da92b841ff14b5b736347a94
6.42,95.4,00000000000000000001bbecd8255cf867604a9886467ddac1a4709a2bb0774d
6.52,84.3,000000000000000000037a0836fef86d9746a785144fa0fd7bca38ae7496258a
5.0,60.8,000000000000000000025db00838c7bbd83b2b2ced395cf4dd186d65e7e1977c
16.81,79.4,00000000000000000001f79da38bab8be8219ad7ce4ba3ce198839f065cd9bbf
40.09,90.200005,00000000000000000004379856cd6498d67fb3a2d39eff6b3d39eed1851dd9b5
1.35,99.0,00000000000000000001541b185d287d4cb254ebf704b70757815b39a31dbacf
17.23,87.4,00000000000000000002ad024f3553c922f0b4765fb06753cacf7d065827b95a
9.34,87.4,000000000000000000007bf8fd768f0e3363bc5405a4a2ea91ac73c6c4bb4823
10.84,82.4,000000000000000000036410b2e4e293b4b2c2b637902f5fb9ed8ef81d63739a
4.8,64.200005,0000000000000000000070d502132612c277edb92335d0b672d2ba9329cf4388
7.14,99.1,00000000000000000000e1be52cca292e869991a4340743a917305e877d91357
27.7,85.9,00000000000000000001210a2581e5fb9f619a9f5c2ff924dce9d11272db6ad4
3.91,62.699997,000000000000000000024f7b1b4611749759bfde08308726dc020a15b74554ef
8.41,85.6,0000000000000000000329a0e02b9fc8181c207d84661b9a2e4bb40720447a15
4.74,82.200005,00000000000000000002c0e6f82b758c5c6b2dac71fe0038f3ff743d7cce612b
22.09,87.9,00000000000000000000ad55d869e4a60cb972304ed00e49e56c4aea932ce1e4
11.33,72.0,00000000000000000001a6f93b3369be378425e4471be7c70d8a3ee3ce264e5f
2.95,31.5,000000000000000000021eb37b9c161efac7ca150c4e98c1dd90f94e0d3b7150
4.58,68.8,000000000000000000028ff9af09d050e0ae0950982fc5f38791063d579d1eed
4.66,72.5,00000000000000000001285fc5ac90a485560ff8e2f70f8493bf40861db0ff2c
4.71,74.0,00000000000000000002065c17883463b02e01ce10944a8244418d1daeac5ad3
11.67,94.6,000000000000000000030e9c53a65591d54688db4f0fd95d3b751f5d78162e6b
16.61,85.0,0000000000000000000038bc883b93152f83aa2f5021710f2a7e883bf0508a9e
4.77,48.3,0000000000000000000033dae41628b9270cea140a30f1af10a2d25bace1465a
8.47,88.5,00000000000000000002b4c9e5e0cd94eaccc17081b84a051a06e09c8cdd3811
4.03,94.4,0000000000000000000424eaf8426409e852e429935867df404175583e59fe6b
8.06,44.3,000000000000000000016e0f200d93fa38d9398feff3fa402bc53611234ac88f
1.94,33.7,00000000000000000002c2d5ff0c5c5aa050159bfd14e885e3a37321151a5d2d
10.04,85.9,00000000000000000000ebaefabecdc570d97988c322eaddf8311f8e4b39eaa3
7.63,51.5,0000000000000000000347b31822a148e3d191b471d084f5f2e59e505ec436bd
3.77,40.3,0000000000000000000122094c49a95d9b6f6582d7293e5e18f2e4bc089eaaaa
2.72,63.0,000000000000000000012f4ed18ba3f2d71d75fe3827cf998488598ba14943ef
5.97,79.4,000000000000000000016acf894dddbeabdd44775c5f4a3e0d8185577257f6d1
14.24,96.100006,0000000000000000000418ec39fb828ef4ca43d2059969c8224a2c635ed320e4
4.56,86.5,000000000000000000037021a7925a988bf8752f78a6f6b08c1026cd6ec7c4f5
6.9,52.100002,000000000000000000012aa0f7af17a95dd63f5d2d27009e7d148990c523816f
10.0,78.0,000000000000000000018be1b7fa1315d6819635e635b720d4db28e0342ad023
37.92,100.0,000000000000000000022aa705b0fc08130fc057b1bf714799f26ec9cfc65e53
8.28,70.4,00000000000000000003b3af1abac8b8728804a01d824f52c162404a8728a483
4.73,34.3,00000000000000000002645c8a40d23fde95d6943ef88fd1e0b1e08e0f5f2d12
7.64,84.3,00000000000000000000e80c644edcf542e0d40c0b359332d62e54a20761507a
8.86,71.9,00000000000000000003ee519c5c19be08c5313887111b2039b6b9e0a9fe0b48
10.65,60.8,00000000000000000001a264aea96ef331ca1e602adc893c7626b526302f200e
11.22,99.6,00000000000000000001833d9182c2333f519ee472d67f0088a8838ee28cdf5b
5.19,90.5,00000000000000000003f34409eb89c39f46df38ebf5da9239f4d9f472510935
25.78,92.7,0000000000000000000190067c73d6ebb9286371be7a7d13f430557677cce150
2.42,50.199997,00000000000000000000ffcdca913da39717b43941ee0b78ed5c20aedcb9fee5
11.89,95.1,00000000000000000000bb2954c3775af66959e2324ad09c0b28a2eb601309e1
6.06,64.4,0000000000000000000368afb31cab4a0e4fcbc995d0a19a4a303bd320e7bba9
57.35,97.5,000000000000000000037cdaff67292b74212578005e1e587f847a7cd49e03c6
7.13,87.6,00000000000000000002860dffe2316d1b8ecbca53c252080f96d2795742a067
14.81,80.1,00000000000000000001e75945e03a3a0e90c34966aea414cbf81e67fac2c266
9.0,84.3,00000000000000000002a24c9f0a9271c85432bb9d7c62540ce5f4f507901850
7.92,45.8,0000000000000000000361e74d63c8ba0c375aa1da8ec9ff622fde7c9c691b00
2.29,66.0,00000000000000000002e0149575cb0752bdc872434cb57d90596a74097f874c
10.68,75.5,000000000000000000021b186b0b2bca4e5056b1993418e2cae1e28d55615d2b
2.77,94.4,000000000000000000030feefd07f0d8a6eaab7f12696e5492ffb436418ed388
8.63,53.500004,000000000000000000029656fa1460819ebd0527ffc931d75dce76d54203b503
2.71,38.5,000000000000000000041fee8bd7120f6ddf85e5bbb3ce5096febe41f2ed8758
10.36,79.9,00000000000000000001b35b4764909456e477b086f543b105cd756c7569ee0b
6.02,53.7,00000000000000000002ef9d9a19683f6c40453d91d285939f073d80f1f0aa58
18.97,86.9,0000000000000000000144553d819a21ec46875511e943a77f4cba4cd29179ad
30.52,85.5,0000000000000000000122c7d178b5de2d879b21175393f7a4c7253c40156604
2.43,80.2,00000000000000000002cdd31f9d27d6a7d148a29e59203b0b1d0352469e022d
3.38,98.4,00000000000000000003e4b8caf51935fe897c82104667faa68e023c765090d7
20.3,97.7,000000000000000000025622a7a44d89168d01a01e3be788d1a544ec8b2c1601
6.01,56.5,000000000000000000029ba338de295798d0f6bfc796e3443cac94cc0e25bd41
2.67,79.9,00000000000000000004bced22b859ea6eed3865fbc367cfd4ffc26fe479b7a1
18.48,75.5,000000000000000000027ac66e619519cac4ef70f5d28a4a27ad42be1c95cd2e
6.81,87.4,00000000000000000004b4ba30da5cdc48abe61fb0b8c664389e3ad0c534a264
8.74,89.3,00000000000000000001bc06d794aa99454f9c948184a12d5e54ec5a63cb44a2
15.88,99.7,000000000000000000030085ae197daecef2c35d15b19c67f0b1ea40626f3c4a
11.22,83.1,00000000000000000000706eed958c766716cd9f52da43c511270d5330b7fef8
60.88,94.6,000000000000000000024e30310592928f01f8b4e3a86b828cc88be3398cdabd
1.53,87.0,00000000000000000003e11e000eccf572efc44327770e234a120b3ca3a6a459
7.28,42.8,00000000000000000000338f333d8ff793ba3c76a98458d071fd0b25036b04f0
10.3,58.399998,00000000000000000002d4e01defb074482e4a2d91a33df5a5317e3360ebe8de
0.4,98.4,00000000000000000004da498286628a84ef9255585392dc50a1b257749c189f
17.81,99.6,0000000000000000000247302b45d7b6df8f2331f5bf50ac9199e8e277667016
4.72,56.300003,00000000000000000004be352b7cfa6d3caf931c369875df5caaa07fde6bb06f
10.3,78.2,000000000000000000025cd2ed8d1b56472a8f8ad2fbad6e9e31578bf65bd1df
14.02,80.6,000000000000000000028b21c4a9d2bb16c821d59e0aa68fdf0d737317456f82
1.39,74.8,00000000000000000001730d0fd3ee5de609ee314d415df8ef785edc9c4a2803
8.56,55.4,00000000000000000000be6d2285a615e6933f02f7195a97b86b560c344f33fb
1.41,86.299995,00000000000000000001ac95d2ca2566b9987969f42855b74b0d5bec46f9f212
1.51,93.6,00000000000000000001b9c4679d27da860451cdbd6f025e43635265a76a738a
4.7,96.4,000000000000000000005df5b5062756edfdd1a1329f5d5d7f61c30efaa75eed
14.09,68.0,000000000000000000034306bf9f0415f77d27315440d3a69cd2722ab98ea50e
1.64,53.7,00000000000000000001469c7c571a34842cf4074a83a02b02750e1e5a2dd02f
42.09,91.1,000000000000000000048900f75d0ede6927293936fe4d4d247db6dc279fb440
21.41,86.0,00000000000000000000aed8629ff2100f0545c12710b4c26927fa1bfee60ded
1.54,96.3,0000000000000000000117c4517a75eee102b97ccfe97889e78b7ea05830c264
14.72,97.2,000000000000000000029e54e21b2734933f302d589f97dcbcc571d6c791c025
10.84,89.700005,00000000000000000001c77c38740e981a1c48a4bcfa7e0c40bc514daa8002f3
9.34,74.2,000000000000000000013bed0311a6778c93be6e0294efba53d4eb2b4827f8ca
10.91,71.0,000000000000000000000a31f3a91180b37ea118d3cb4f44c3d78cb9097fb83b
4.29,59.3,00000000000000000004a11a437f6b85ef8b4a0059e48dc24bd2937fc9bb8f6a
2.0,98.799995,00000000000000000001d358f9320e27a2c432620c782e7cbbc9cc9fa020d6e4
40.61,94.8,00000000000000000001f5340fabd5de675f88b54dc365eddb39110b532ffd84
7.83,80.5,0000000000000000000391ed45dd169ada1b9777ad8700b9cc82d2ccf6ccdea8
14.74,79.799995,0000000000000000000468c1a787983256fc554a4fe90fbf052b501262cc55c5
11.66,93.6,000000000000000000001d032e3bed519953d6f08f34f4e9a2d153291ff91082
8.1,69.700005,00000000000000000003e8135825feffe4bd30a3b262bb946786a53d273e93aa
9.5,70.8,0000000000000000000035a560140aa1178cadece3e5976e9f6d6e248c5fc63c
3.8,70.4,00000000000000000001ddb29daed91249c6fa139b8e410136dc63b2abcd6ab8
27.84,96.6,0000000000000000000001753063c8733c52a746def8597f9008afec008bae42
6.23,80.6,00000000000000000004d84d1f1ac10ba0355c60cb6d0f0c5001648477113c9a
7.45,91.1,0000000000000000000049c04ee996e9a9a5113c168d381b85a8034654bfbede
14.21,99.4,00000000000000000000957cd87d41cafba0a635e523e03d9c4d76357abce63f
3.31,64.4,00000000000000000001d3f0de1d91774303cea343a5ee725f2d8eba61a638c9
3.01,28.099998,00000000000000000000994627d965a69d6da551fe8e7cfac8e7ef7643c6dc78
1.85,47.5,00000000000000000003718dff2e4a24c407d6818e59cd4422591318498efd7c
9.38,94.5,00000000000000000001bda21163b75e3cccd31e176216c93678343cf2fac9c7
13.94,67.6,00000000000000000002651e0974a1f0afb4def88047a827f73088a50f761e81
1.96,57.6,00000000000000000002d1d6c98c1570b88db3d8124f34d997e89d4e8532b913
7.45,51.899998,000000000000000000038cc218cd3961554432e6e7c987eaf2c13f15e5031cba
5.11,26.1,00000000000000000002eead9a4d39d12bb51a61b0b268ca8b7d3fb891dceb7a
33.29,92.5,00000000000000000002e9b3074b449d3476e06aa9b3ffe5a219c5163ae02dde
4.04,92.299995,00000000000000000002492c9b52334a2bff7281cd3eb00ba48f90b85a0f8d15
16.16,84.1,0000000000000000000474a3a6239eae37461c0f2b34d9db3dfa35456ed956b0
7.17,64.5,000000000000000000023d00f5576c557244c7d379a946dbfc647124974a9a99
26.47,96.9,000000000000000000045f745a20fe295ccedfabc3fb64a920697151922297d2
7.74,75.4,000000000000000000041625c731f4598983f9764c6fc5b7e0a0fd4c9a5e0dff
6.8,95.8,00000000000000000004cef2ed8934cd9ea3c148f2dc564d3150fa3bbe634b00
37.2,88.200005,000000000000000000044d56da2bc398f5d594544bf4261b761131e40df6a5e5
41.43,99.9,000000000000000000007171006c1579962ceaafe64c02cbd5e50d4534c63992
7.95,89.8,00000000000000000000b14bc4f43cdcb107e40a2d0b57a0159d791163edcca5
5.14,66.9,00000000000000000004a857f6bd56e06b2e60777970dca19dbf0190a433b7ea
34.94,91.5,000000000000000000014a38cdd8f6ace1cf8013d4545504d1f69aaeeb62040a
16.03,82.6,000000000000000000034e462eceb9a97af870ef1a29a45363186bebbf9d9a30
20.51,99.8,00000000000000000000112e2bb5bec393cceb25f1a559a09c541e1f49fd2fb2
10.97,95.200005,00000000000000000004944899543879572d30a0257f1460ac7fb65de884f19d
14.43,98.4,00000000000000000001bb368a3e9b77c4e4ce0405b6d2c580996312c3be22a7
7.84,78.2,000000000000000000033f2e667b6769112fa48c1ea0547fca01d0a63178adb5
5.61,41.0,00000000000000000002cf1a9a3dbdda28c2d737177db32442be7b2eee11a1fb
5.79,68.0,00000000000000000002ee073d716dabce2d530c32a6bda14449d1e26f44b17d
13.31,81.8,0000000000000000000126534f282698849d4260925ae80039ae26dbd05824ba
15.32,73.6,00000000000000000001cdc08f234393de2ec945fc109c8b207444bd85f7d76c
18.71,82.5,0000000000000000000120feb7cc8dae761cfec36bc688160c0bb7b198542346
4.41,47.9,000000000000000000048e8f250c562caa44ff44b06ffc8d3bd5e7084d1ce322
1.89,27.8,00000000000000000002c0f744afd6504f681ddaa4e2f993e00883b1d02897ae
8.81,61.199997,00000000000000000000fe81c2c78fe358a9a5f814b44ae9892ad2da3b463288
4.89,26.9,00000000000000000001aceda10147c1064406f1a8bd98e248e46424c72b386d
28.43,93.7,00000000000000000003e3f3bbc1941f507574ab7ce00b4d08a9b5804ae3771d
22.54,91.399994,00000000000000000000ea26250b1c4107bb430e95da6e65ff1632f7eb66c2a3
29.45,94.700005,00000000000000000001f1d199a850c39ee57fc653fd58df8b285551de5ce724
2.89,71.4,000000000000000000016ad86be0be4793bf450d07816ed016cf375838b1dc2b
5.02,15.6,00000000000000000001d25123214fefd789a6926fa5b66260d540c0d87ccac2
8.76,63.7,00000000000000000001ed011c259070b15999d1517cc3fd21543131de453d25
50.55,91.1,00000000000000000003850cac0104f3ce066e779314639590e9c4583cdb62e9
10.81,98.9,00000000000000000000121cca44573fe141dd3345154c20c0635b999feda7a5
17.72,85.2,000000000000000000006f349d681e139793b7db0c304eaa88c93c39ca226c80
5.78,63.7,000000000000000000010009b8732a56833a25da7125d97bf5d8facc68cf8e4a
19.56,86.6,0000000000000000000107b1f8bce6ce6585f67d31cc83539eae6f68e8d6c714
4.82,54.7,00000000000000000001631243b00b6c1019c0d833b6738e0c591dacaf4453d6
5.88,54.000004,00000000000000000001e427447bf20cd6c4d9c1df86e4f1c404342d7cf88a20
3.15,50.6,0000000000000000000158282d05f98773afb3574516b57d86aeb54e5e026a53
7.84,42.399998,000000000000000000041340655361b4ee21aeecb526cd6d57ce2fa4c3943647
9.36,60.2,000000000000000000032ee0c5c79f66316b65061d15b50cf3190e70d2970df6
2.53,72.7,00000000000000000001b3890e6ec6fd2b8c9ee91df116ebc7be949758098552
13.74,78.3,0000000000000000000128c9e3dcaed687b1aed9103daccc4b0ab6c25610a03b
10.45,69.3,0000000000000000000321fcb8062e5963ca7eb0a440c964d7afb87e60e468a7
21.0,80.4,0000000000000000000223c5283c7913346c738dbb8bf6f9092d36e979f3217f
12.24,86.7,0000000000000000000005806e336015ed345e9697d1e36a51a2eb2ba30f5996
8.16,76.200005,0000000000000000000454af52a0e86c7d3b7763661597d1bb687b095089038a
6.41,99.2,0000000000000000000475d521930d3b17ccf8003408174cec1527702bc5419e
7.62,59.899998,00000000000000000003f2d3404cdc0adb0189e6890b8cd9c4861ef20dee14c3
9.65,58.0,00000000000000000001493222b796f1ac0307b8eefbd5239a2768dae53dfa86
11.22,97.299995,00000000000000000003800c814049a916fd9b5cf8b6902303b2b89ca10472f7
4.81,78.1,00000000000000000000491b9dabe184d0cba4dc47115acae380cc4100d9374c
1.25,97.399994,00000000000000000004ae53f06a61a2b78a125a5d85761b1c802dc44915c6de
15.89,96.7,00000000000000000003686f7c40e51d43ee4b1776fd5638cc33e85fa54191a2
23.76,93.1,0000000000000000000079fd7b453210bc684401262a452c697a85dfd28b1489
9.39,97.899994,0000000000000000000052d4fd0c091dc0b019d6ea874fa7ba85e1a2599c99e3
25.78,87.8,00000000000000000004733b01cde00fe82e25da28e96989745250d95f16aa1f
6.87,47.3,00000000000000000002ac878349d4ad45e1bd1849e38dafeb34ef5b754d8539
7.07,81.8,0000000000000000000019c5252485cb98bf76e92bdcea968408d8a754d7b870
18.5,99.299995,000000000000000000016d70f24fb7b0e843b352c1259f62788d2ea69714b130
12.55,80.299995,00000000000000000004537ca05ed90b964cb2bef92182fe25bd7678e7ebe6e7
12.98,96.7,00000000000000000004532dbedede77191b11688563eb89a5d102eaf5e1e292
26.73,92.9,000000000000000000010a96c7a392248a4263027ef15bcabd3304f8d386e670
5.95,68.7,00000000000000000004c9f9dbe6aa7a940e71c0ce095af903357af3ee20801a
2.93,79.4,0000000000000000000477bc5a54cb3c335ed139655274c8d666e7f8b25547be
3.57,99.4,00000000000000000002a2f71423dc8a241025272b7ef133db299b75ca439f03
4.07,99.6,00000000000000000001170e03eb5909dd05bd68043df44fcdb3e1472a9829f5
30.07,99.2,00000000000000000003fbdea4a2d148caf353a81c63d3ee461fd215ae18400e
7.6,74.9,00000000000000000002ea01a5bd1e422640835a1b69ad72973bd5f6303dcba7
1.25,69.4,0000000000000000000008962f862a2ff4c99fa12039b5690920fc6d744632ec
12.53,73.1,00000000000000000002235ac6d7b7fc901c917929528c4f3d16a1d2d106dc1e
17.32,93.8,0000000000000000000285bdde3c35ef552b56b4d7b6d02229ddd0d1f0108308
4.0,99.0,00000000000000000003005b522f87e4c5641f67b28367de89b7c69bd9b6cfe5
32.37,92.9,000000000000000000037b45b939ab997bf1d427f8a576e9ecfaae5e46d0771d
11.33,80.5,00000000000000000002e581db2641084b0aa89cd2c93222b325d9cfba1d987f
5.37,56.300003,000000000000000000012773074b23cc9321367fcd415fdccfdce08c2eb57fe7
24.88,85.0,0000000000000000000272c56c5d8157910405fedeb0e436e4565d780dcdefa6
2.26,82.4,00000000000000000004237bd22650508a199c3980b9bafbc42aa390cb38806a
16.59,84.0,0000000000000000000260d821d95148706439d6d5b9dadcb0e34ab5074b5586
3.9,87.2,0000000000000000000398d70a01d1edf5ea6ecec7d8a0accac4edeebcedcbfa
6.08,51.7,000000000000000000025d48fbeae45e12a89390900595094727fa0c906cc12f
4.8,46.399998,000000000000000000019d7dfa67d5b00fdfe9eff56a1b4e82297494c3581bba
7.32,38.4,000000000000000000034f5323eaaddec637364b74e8436109624cc32ecdcc15
13.75,73.9,00000000000000000002a75453b4a7fd8b359370cb80dda39bb99df128584c1b
3.92,54.3,00000000000000000001cb072964bc7e1c98dfb4587afa2b5d20a27306a111bf
13.79,88.5,00000000000000000002cb5ffb0054d6d9f7f4065e101aed4e940039357aa70c
6.05,23.1,0000000000000000000461ea6cb488d80b2398dc5208e987f6cba38fd726dccd
8.66,67.6,0000000000000000000450de70c10ee12c21b7afab60ca22edb3608fb778713d
2.38,22.6,00000000000000000002e565823446f188f004f19ba71b8b3e8a477bcbff8143
3.4,21.0,00000000000000000003149e2eed4fa9d3a46b316653c14ea80c0225eb57f1af
21.75,79.0,00000000000000000000056df2908a2c7463c8055dbb84b6c3b82585d32c5daf
9.08,76.5,00000000000000000002d31055377691da90aa75368337f6a4601de288fedc89
7.22,88.5,000000000000000000003e67e820b7a85b6e5c0344fa0c73d7c0de2224e1fba7
65.75,95.1,0000000000000000000074cba89661782ecd71f1748bd5fd0568febfc574490d
8.77,94.6,0000000000000000000188852ce55bb5bdeae70f84e1c24b531e0287fc3b37b2
10.86,90.4,0000000000000000000287e21e7eb3f2f1ca492a558fbf5b7f59033da858f3e0
3.12,95.200005,00000000000000000004ab836a4b7e77fa9b3b4473cde837f89c9003f957e236
10.86,81.4,00000000000000000004cfd2a4c8edafac5cbd376023505605c7157eb42f0d8a
12.52,69.4,00000000000000000001f7afe681eee11dc98be30ed4e8b9d4a0df546414e1aa
14.91,73.1,00000000000000000001ae1a54f79911b88c383648d24950424f40b366460e9d
6.65,86.4,00000000000000000002dc7710176934950fa5747ca79a8c23e56b2908925d3a
13.94,99.7,0000000000000000000190abf51d4d17516ac542e9835d3bd2252e211360d3cf
5.14,48.100002,00000000000000000000508e5f2617285fdd0c81d0defc2ec418f242b1966a7a
2.79,38.5,0000000000000000000421a9f1033a548a0b2cb6b19373401ce0cca24d138828
28.67,97.2,00000000000000000000fb89fcc879c8ccca117b218c4311f0b10c9f6dd57aa8
6.16,85.299995,000000000000000000040acbaeb0629c19cb382a3460e721d1fd6cb6713a0912
4.17,52.100002,000000000000000000027b2a52025c0c8f4f1b8be1cf0961a88168b9a6808056
3.83,81.4,0000000000000000000192e87de422ce86a91dec4133d6c1af7fa51f3152bc88
4.36,99.5,00000000000000000003ad8979ed29f79c47f91bfdad44314d3f68f544dca1b3
7.93,74.9,00000000000000000004de760a203980ca9750f1d36a360d54d6971f27f1044b
4.67,65.100006,000000000000000000019227347228f0edc6e90f13e017f89dba94148c32f995
25.06,87.1,00000000000000000000773fc0a629f180edee4d56c16416b2c886ca4a2017e7
16.1,81.4,00000000000000000002794e16f9721ede1b6b7b745f945062d9c0b36b5ad753
5.78,70.4,000000000000000000041562fb0844e087ac8d3ac7960ab8ef517a70c831de28
23.32,91.799995,000000000000000000042050205495adf1b050ccda0807396b45796c087236bd
47.62,94.8,0000000000000000000139a8c99c182e91fe0300f1100e8f97116c3b06119bcd
3.45,97.7,00000000000000000004c74b4a96f3f2637aafef8dc3c5fd1a914cbac0917651
14.4,99.5,00000000000000000001de92e7e5d2987a41b52a9dfe5b11614e5b7ec80998fb
1.71,48.2,00000000000000000002be24ac368fb461fc1f97fd04f6cfcb0c11342c0e481a
8.47,80.2,00000000000000000001800860c582fe21b7c35b67d1123f21d6aab7d858cfc3
12.03,97.799995,00000000000000000002a1f19d2452fa67ea7d17dab4ff89be718bdc63c322bd
13.9,74.8,0000000000000000000427e57bd970bb817df22e75152ea6a17198a697c3058e
12.31,86.5,000000000000000000041f31344b8d5358b24c21aa8c055869090b6418948eab
13.26,86.799995,0000000000000000000055ad7442c19e5c19227c7e6ccbda449a07418616e113
26.99,94.9,000000000000000000029aebd7b094fa2f62cac66759646069ceb88b7dc4901b
0.7,99.7,00000000000000000002c5572f0e2ffc88509da709060f3a8ff482e8042c1ead
5.14,92.299995,00000000000000000002efd0fc8801b149f505b125308a35c584ed2600badf62
